bom	caller	provider	verb	caller_path	mpath	category	interface	note
1.37.6	echo	front50	GET	/_calls/front50/pluginInfo	/pluginInfo	kork	com.netflix.spinnaker.kork.plugins.update.internal.Front50Service	dropped family (owner ruling 2026-09-12)
1.37.6	echo	front50	GET	/_calls/front50/pluginInfo/{id}	/pluginInfo/{}	kork	com.netflix.spinnaker.kork.plugins.update.internal.Front50Service	dropped family (owner ruling 2026-09-12)
1.37.6	echo	front50	PUT	/_calls/front50/pluginVersions/{serverGroupName}	/pluginVersions/{}	kork	com.netflix.spinnaker.kork.plugins.update.internal.Front50Service	dropped family (owner ruling 2026-09-12)
1.37.6	fiat	front50	GET	/_calls/front50/pluginInfo	/pluginInfo	kork	com.netflix.spinnaker.kork.plugins.update.internal.Front50Service	dropped family (owner ruling 2026-09-12)
1.37.6	fiat	front50	GET	/_calls/front50/pluginInfo/{id}	/pluginInfo/{}	kork	com.netflix.spinnaker.kork.plugins.update.internal.Front50Service	dropped family (owner ruling 2026-09-12)
1.37.6	fiat	front50	PUT	/_calls/front50/pluginVersions/{serverGroupName}	/pluginVersions/{}	kork	com.netflix.spinnaker.kork.plugins.update.internal.Front50Service	dropped family (owner ruling 2026-09-12)
1.37.6	front50	front50	GET	/_calls/front50/pluginInfo	/pluginInfo	kork	com.netflix.spinnaker.kork.plugins.update.internal.Front50Service	dropped family (owner ruling 2026-09-12)
1.37.6	front50	front50	GET	/_calls/front50/pluginInfo/{id}	/pluginInfo/{}	kork	com.netflix.spinnaker.kork.plugins.update.internal.Front50Service	dropped family (owner ruling 2026-09-12)
1.37.6	front50	front50	PUT	/_calls/front50/pluginVersions/{serverGroupName}	/pluginVersions/{}	kork	com.netflix.spinnaker.kork.plugins.update.internal.Front50Service	dropped family (owner ruling 2026-09-12)
1.37.6	gate	front50	GET	/_calls/front50/pluginInfo/{id}	/pluginInfo/{}	kork	com.netflix.spinnaker.kork.plugins.update.internal.Front50Service	dropped family (owner ruling 2026-09-12)
1.37.6	gate	front50	PUT	/_calls/front50/pluginVersions/{serverGroupName}	/pluginVersions/{}	kork	com.netflix.spinnaker.kork.plugins.update.internal.Front50Service	dropped family (owner ruling 2026-09-12)
1.37.6	igor	front50	GET	/_calls/front50/pluginInfo/{id}	/pluginInfo/{}	kork	com.netflix.spinnaker.kork.plugins.update.internal.Front50Service	dropped family (owner ruling 2026-09-12)
1.37.6	igor	front50	PUT	/_calls/front50/pluginVersions/{serverGroupName}	/pluginVersions/{}	kork	com.netflix.spinnaker.kork.plugins.update.internal.Front50Service	dropped family (owner ruling 2026-09-12)
1.37.6	kayenta	front50	GET	/_calls/front50/pluginInfo	/pluginInfo	kork	com.netflix.spinnaker.kork.plugins.update.internal.Front50Service	dropped family (owner ruling 2026-09-12)
1.37.6	kayenta	front50	GET	/_calls/front50/pluginInfo/{id}	/pluginInfo/{}	kork	com.netflix.spinnaker.kork.plugins.update.internal.Front50Service	dropped family (owner ruling 2026-09-12)
1.37.6	kayenta	front50	PUT	/_calls/front50/pluginVersions/{serverGroupName}	/pluginVersions/{}	kork	com.netflix.spinnaker.kork.plugins.update.internal.Front50Service	dropped family (owner ruling 2026-09-12)
1.37.6	orca	front50	GET	/_calls/front50/pluginInfo	/pluginInfo	kork	com.netflix.spinnaker.kork.plugins.update.internal.Front50Service	dropped family (owner ruling 2026-09-12)
1.37.6	orca	front50	GET	/_calls/front50/pluginInfo/{id}	/pluginInfo/{}	kork	com.netflix.spinnaker.kork.plugins.update.internal.Front50Service	dropped family (owner ruling 2026-09-12)
1.37.6	orca	front50	PUT	/_calls/front50/pluginVersions/{serverGroupName}	/pluginVersions/{}	kork	com.netflix.spinnaker.kork.plugins.update.internal.Front50Service	dropped family (owner ruling 2026-09-12)
1.37.6	rosco	front50	GET	/_calls/front50/pluginInfo	/pluginInfo	kork	com.netflix.spinnaker.kork.plugins.update.internal.Front50Service	dropped family (owner ruling 2026-09-12)
1.37.6	rosco	front50	GET	/_calls/front50/pluginInfo/{id}	/pluginInfo/{}	kork	com.netflix.spinnaker.kork.plugins.update.internal.Front50Service	dropped family (owner ruling 2026-09-12)
1.37.6	rosco	front50	PUT	/_calls/front50/pluginVersions/{serverGroupName}	/pluginVersions/{}	kork	com.netflix.spinnaker.kork.plugins.update.internal.Front50Service	dropped family (owner ruling 2026-09-12)
1.37.6	echo	keel	POST	/_calls/keel/artifacts/events	/artifacts/events	out-of-mesh	com.netflix.spinnaker.echo.services.KeelService	
1.37.6	gate	keel	DELETE	/_calls/keel/application/{application}/config	/application/{}/config	out-of-mesh	com.netflix.spinnaker.gate.services.internal.KeelService	
1.37.6	gate	keel	DELETE	/_calls/keel/application/{application}/pause	/application/{}/pause	out-of-mesh	com.netflix.spinnaker.gate.services.internal.KeelService	
1.37.6	gate	keel	DELETE	/_calls/keel/application/{application}/pin/{targetEnvironment}	/application/{}/pin/{}	out-of-mesh	com.netflix.spinnaker.gate.services.internal.KeelService	
1.37.6	gate	keel	DELETE	/_calls/keel/application/{application}/veto/{targetEnvironment}/{reference}/{version}	/application/{}/veto/{}/{}/{}	out-of-mesh	com.netflix.spinnaker.gate.services.internal.KeelService	
1.37.6	gate	keel	DELETE	/_calls/keel/delivery-configs/{name}	/delivery-configs/{}	out-of-mesh	com.netflix.spinnaker.gate.services.internal.KeelService	
1.37.6	gate	keel	DELETE	/_calls/keel/resources/{name}	/resources/{}	out-of-mesh	com.netflix.spinnaker.gate.services.internal.KeelService	
1.37.6	gate	keel	DELETE	/_calls/keel/resources/{name}/pause	/resources/{}/pause	out-of-mesh	com.netflix.spinnaker.gate.services.internal.KeelService	
1.37.6	gate	keel	GET	/_calls/keel/application/{application}	/application/{}	out-of-mesh	com.netflix.spinnaker.gate.services.internal.KeelService	
1.37.6	gate	keel	GET	/_calls/keel/application/{application}/config	/application/{}/config	out-of-mesh	com.netflix.spinnaker.gate.services.internal.KeelService	
1.37.6	gate	keel	GET	/_calls/keel/application/{application}/environment/{environment}/constraints	/application/{}/environment/{}/constraints	out-of-mesh	com.netflix.spinnaker.gate.services.internal.KeelService	
1.37.6	gate	keel	GET	/_calls/keel/delivery-configs/schema	/delivery-configs/schema	out-of-mesh	com.netflix.spinnaker.gate.services.internal.KeelService	
1.37.6	gate	keel	GET	/_calls/keel/delivery-configs/{name}	/delivery-configs/{}	out-of-mesh	com.netflix.spinnaker.gate.services.internal.KeelService	
1.37.6	gate	keel	GET	/_calls/keel/delivery-configs/{name}/artifacts	/delivery-configs/{}/artifacts	out-of-mesh	com.netflix.spinnaker.gate.services.internal.KeelService	
1.37.6	gate	keel	GET	/_calls/keel/environments/{application}	/environments/{}	out-of-mesh	com.netflix.spinnaker.gate.services.internal.KeelService	
1.37.6	gate	keel	GET	/_calls/keel/export/artifact/{cloudProvider}/{account}/{clusterName}	/export/artifact/{}/{}/{}	out-of-mesh	com.netflix.spinnaker.gate.services.internal.KeelService	
1.37.6	gate	keel	GET	/_calls/keel/export/{cloudProvider}/{account}/{type}/{name}	/export/{}/{}/{}/{}	out-of-mesh	com.netflix.spinnaker.gate.services.internal.KeelService	
1.37.6	gate	keel	GET	/_calls/keel/health	/health	out-of-mesh	com.netflix.spinnaker.gate.services.internal.HealthCheckableService	
1.37.6	gate	keel	GET	/_calls/keel/installedPlugins	/installedPlugins	out-of-mesh	com.netflix.spinnaker.gate.services.internal.KeelService	
1.37.6	gate	keel	GET	/_calls/keel/reports/adoption	/reports/adoption	out-of-mesh	com.netflix.spinnaker.gate.services.internal.KeelService	
1.37.6	gate	keel	GET	/_calls/keel/reports/onboarding	/reports/onboarding	out-of-mesh	com.netflix.spinnaker.gate.services.internal.KeelService	
1.37.6	gate	keel	GET	/_calls/keel/resources/events/{name}	/resources/events/{}	out-of-mesh	com.netflix.spinnaker.gate.services.internal.KeelService	
1.37.6	gate	keel	GET	/_calls/keel/resources/{name}	/resources/{}	out-of-mesh	com.netflix.spinnaker.gate.services.internal.KeelService	
1.37.6	gate	keel	GET	/_calls/keel/resources/{name}/status	/resources/{}/status	out-of-mesh	com.netflix.spinnaker.gate.services.internal.KeelService	
1.37.6	gate	keel	POST	/_calls/keel/application/{application}/environment/{environment}/constraint	/application/{}/environment/{}/constraint	out-of-mesh	com.netflix.spinnaker.gate.services.internal.KeelService	
1.37.6	gate	keel	POST	/_calls/keel/application/{application}/environment/{environment}/verifications	/application/{}/environment/{}/verifications	out-of-mesh	com.netflix.spinnaker.gate.services.internal.KeelService	
1.37.6	gate	keel	POST	/_calls/keel/application/{application}/environment/{environment}/verifications/retry	/application/{}/environment/{}/verifications/retry	out-of-mesh	com.netflix.spinnaker.gate.services.internal.KeelService	
1.37.6	gate	keel	POST	/_calls/keel/application/{application}/mark/bad	/application/{}/mark/bad	out-of-mesh	com.netflix.spinnaker.gate.services.internal.KeelService	
